Start time,End time,Dataset,Augmentation technique,Dataset Reduction (r),Experiment #,Training Epochs,Test loss,Test accuracy
16:41.0,05:07.7,Google Snippets,Augmentation with max. window size 2,0.366531544,18,188,0.510801368,87.33944954
18:50.2,05:07.9,Google Snippets,No Augmentation,0.13667714,8,490,0.741821284,80.39215686
21:10.9,05:11.5,Google Snippets,Augmentation with max. window size 3,0.30980392,5,215,0.54537033,84.59869848
40:54.0,05:12.0,Google Snippets,No Augmentation,0.795880017,24,164,0.43710629,88.35
54:23.2,05:12.5,Google Snippets,No Augmentation,1,27,124,0.472441268,86.19979466
23:00.0,05:22.9,Google Snippets,Augmentation with max. window size 3,0.259637311,23,246,0.622258007,86.30490956
33:01.7,05:23.9,Google Snippets,No Augmentation,0.119186408,11,417,0.911857629,75.28089888
43:29.2,05:45.2,Google Snippets,Augmentation with max. window size 2,1,2,146,0.430067831,88.14250513
29:09.5,06:01.2,Google Snippets,No Augmentation,0.214670165,14,263,0.530218481,85.3125
25:19.0,06:41.1,Google Snippets,Augmentation with max. window size 2,0.259637311,20,256,0.582424289,85.52971576
31:11.9,06:46.5,Google Snippets,Augmentation with max. window size 2,0.173925197,1,310,0.764511371,78.76447876
29:35.4,06:46.5,Google Snippets,No Augmentation,0.070581074,10,426,0.823012933,77.35849057
17:44.8,06:47.2,Google Snippets,No Augmentation,0.13667714,22,517,0.657162973,83.82352941
34:33.0,07:14.5,Google Snippets,Augmentation with max. window size 3,0.119186408,3,417,0.767971877,79.7752809
18:43.9,07:34.0,Google Snippets,Augmentation with max. window size 2,0.337242168,27,217,0.570617986,85.25896414
18:28.9,08:00.0,Google Snippets,Augmentation with max. window size 2,0.236572006,22,333,0.590536421,83.80681818
14:31.1,08:20.4,Google Snippets,Augmentation with max. window size 3,0.259637311,15,312,0.612654694,83.97932817
48:22.1,08:31.6,Google Snippets,Augmentation with max. window size 3,0.102372909,14,298,0.999504955,74.50980392
37:39.7,08:34.5,Google Snippets,Augmentation with max. window size 2,0.173925197,9,282,0.66308398,83.78378378
14:02.9,08:40.4,Google Snippets,Augmentation with max. window size 3,0.366531544,28,212,0.697980701,82.01834862
39:49.6,08:43.4,Google Snippets,No Augmentation,0.15490196,21,275,0.611657082,87.44588745
29:06.1,08:46.1,Google Snippets,No Augmentation,0.236572006,19,254,0.600721293,84.375
42:13.5,09:03.8,Google Snippets,No Augmentation,0.102372909,14,382,0.769654054,78.43137255
32:10.1,09:13.5,Google Snippets,Augmentation with max. window size 2,0.193820026,6,305,0.584090859,84.77508651
35:18.5,09:19.1,Google Snippets,Augmentation with max. window size 3,0.13667714,1,375,0.787571869,80.39215686
40:44.8,09:26.0,Google Snippets,No Augmentation,0.795880017,17,170,0.479289477,87.05652174
42:03.9,09:41.4,Google Snippets,Augmentation with max. window size 2,0.15490196,25,268,0.774894091,80.51948052
38:21.1,09:46.1,Google Snippets,Augmentation with max. window size 2,0.214670165,25,231,0.615353074,84.6875
33:47.6,09:46.1,Google Snippets,Augmentation with max. window size 2,0.193820026,13,307,0.614080843,82.35294118
05:11.1,09:46.7,Google Snippets,Augmentation with max. window size 3,0.552841969,18,208,0.505913029,86.87727825
35:35.7,09:54.8,Google Snippets,Augmentation with max. window size 3,0.102372909,20,508,0.83032193,78.43137255
35:00.0,10:13.7,Google Snippets,Augmentation with max. window size 3,0.30980392,19,171,0.621123481,83.51409978
41:21.8,10:19.3,Google Snippets,Augmentation with max. window size 2,0.102372909,24,437,0.706500189,83.00653595
12:02.0,10:35.5,Google Snippets,No Augmentation,0.214670165,21,419,0.653367334,84.0625
39:23.1,10:42.7,Google Snippets,Augmentation with max. window size 3,0.173925197,26,275,0.668992761,79.92277992
31:49.9,10:42.9,Google Snippets,Augmentation with max. window size 2,0.30980392,16,202,0.561377341,85.46637744
34:06.4,10:44.7,Google Snippets,Augmentation with max. window size 3,0.13667714,7,412,0.740849136,84.31372549
16:18.1,10:48.8,Google Snippets,Augmentation with max. window size 3,0.13667714,14,603,0.739863092,77.94117647
42:57.9,10:53.9,Google Snippets,Augmentation with max. window size 2,1,23,148,0.372548884,89.91652977
34:12.8,11:04.3,Google Snippets,No Augmentation,0.15490196,28,356,0.722814559,83.54978355
07:52.0,11:15.6,Google Snippets,No Augmentation,0.468521083,9,209,0.491846451,86.94404591
38:32.1,11:31.3,Google Snippets,Augmentation with max. window size 2,0.795880017,6,166,0.514636203,85.99782609
16:19.2,11:31.5,Google Snippets,Augmentation with max. window size 3,0.552841969,25,173,0.484750859,87.2417983
38:07.0,11:33.6,Google Snippets,No Augmentation,0.173925197,19,288,0.508038777,86.48648649
44:40.9,11:55.8,Google Snippets,Augmentation with max. window size 2,0.119186408,22,344,0.792850423,82.02247191
35:42.2,12:45.7,Google Snippets,Augmentation with max. window size 3,0.214670165,21,266,0.774638003,78.4375
15:39.3,12:58.5,Google Snippets,Augmentation with max. window size 3,0.552841969,4,179,0.536600973,86.14823815
30:03.7,13:01.1,Google Snippets,No Augmentation,0.173925197,12,375,0.640615355,84.55598456
18:03.1,13:07.5,Google Snippets,No Augmentation,0.397940009,20,220,0.495059716,87.16216216
48:06.5,13:33.5,Google Snippets,Augmentation with max. window size 3,0.508638306,26,248,0.550813547,85.8652576
42:03.3,13:45.4,Google Snippets,No Augmentation,0.15490196,14,321,0.83748314,78.78787879
31:45.5,13:45.8,Google Snippets,No Augmentation,0.236572006,5,269,0.726604342,81.81818182
36:04.3,13:47.3,Google Snippets,Augmentation with max. window size 3,0.214670165,14,268,0.702210282,79.6875
39:32.1,13:50.2,Google Snippets,Augmentation with max. window size 3,0.193820026,9,270,0.643659798,83.0449827
36:04.5,13:54.1,Google Snippets,Augmentation with max. window size 3,0.173925197,4,343,0.693547716,82.23938224
18:04.1,14:09.6,Google Snippets,Augmentation with max. window size 3,0.431798276,24,195,0.625521695,83.80062305
53:01.9,14:20.3,Google Snippets,Augmentation with max. window size 2,0.102372909,11,383,0.856186487,79.08496732
49:58.6,14:34.3,Google Snippets,Augmentation with max. window size 2,0.173925197,16,222,0.70097019,83.01158301
45:19.3,14:36.7,Google Snippets,No Augmentation,1,6,163,0.403914503,89.70585216
57:10.0,14:51.2,Google Snippets,Augmentation with max. window size 2,0.795880017,20,143,0.550049769,86.37826087
33:37.8,15:12.0,Google Snippets,No Augmentation,0.259637311,10,250,0.67961633,84.2377261
33:20.5,15:19.8,Google Snippets,Augmentation with max. window size 2,0.214670165,11,324,0.468318892,89.0625
39:44.8,15:29.3,Google Snippets,Augmentation with max. window size 3,0.173925197,12,313,0.953017877,75.67567568
52:03.5,15:31.5,Google Snippets,No Augmentation,0.086186148,17,406,0.918411331,75.96899225
16:19.2,15:32.1,Google Snippets,Augmentation with max. window size 2,0.397940009,16,222,0.503720821,88.00675676
38:21.7,15:44.6,Google Snippets,Augmentation with max. window size 3,0.236572006,4,241,0.705157542,82.38636364
52:04.5,15:53.9,Google Snippets,No Augmentation,0.602059991,2,176,0.507471088,85.37946429
29:04.5,16:17.9,Google Snippets,No Augmentation,0.236572006,26,302,0.597296988,82.95454545
33:14.8,16:52.4,Google Snippets,Augmentation with max. window size 2,0.337242168,7,212,0.563428289,84.46215139
31:18.4,17:00.9,Google Snippets,No Augmentation,0.30980392,13,231,0.612179564,83.29718004
20:46.7,17:04.5,Google Snippets,Augmentation with max. window size 3,0.337242168,23,247,0.496191089,86.85258964
45:43.5,17:07.8,Google Snippets,Augmentation with max. window size 2,0.119186408,1,410,0.779571639,81.46067416
15:36.3,17:25.0,Google Snippets,Augmentation with max. window size 3,0.397940009,5,220,0.549378134,84.12162162
44:14.5,17:27.5,Google Snippets,Augmentation with max. window size 2,0.193820026,0,271,0.592342866,83.39100346
42:13.8,18:02.9,Google Snippets,Augmentation with max. window size 2,0.15490196,4,348,0.756567508,76.19047619
48:04.3,18:09.4,Google Snippets,No Augmentation,0.795880017,10,176,0.497255548,87.17826087
14:13.8,18:09.9,Google Snippets,Augmentation with max. window size 2,0.397940009,2,227,0.584316702,85.47297297
22:03.4,18:41.5,Google Snippets,No Augmentation,0.397940009,27,219,0.527817153,88.17567568
48:33.3,18:43.3,Google Snippets,Augmentation with max. window size 2,0.119186408,29,382,0.680576726,85.39325843
47:17.2,18:44.4,Google Snippets,Augmentation with max. window size 3,0.15490196,7,310,0.878320593,74.89177489
26:53.3,18:46.4,Google Snippets,No Augmentation,0.259637311,3,322,0.612968971,81.9121447
55:09.1,19:14.6,Google Snippets,Augmentation with max. window size 3,0.102372909,28,359,0.779935564,77.77777778
14:29.0,19:16.5,Google Snippets,Augmentation with max. window size 3,0.366531544,14,252,0.539788685,85.13761468
47:49.0,19:36.2,Google Snippets,No Augmentation,0.102372909,7,484,0.714306774,80.39215686
42:56.1,19:42.0,Google Snippets,No Augmentation,0.657577319,0,185,0.520748394,85.88957055
12:03.6,19:43.0,Google Snippets,Augmentation with max. window size 3,0.397940009,12,245,0.545024611,87.33108108
43:52.9,19:53.2,Google Snippets,Augmentation with max. window size 2,0.236572006,9,240,0.750742433,77.27272727
19:49.9,20:06.3,Google Snippets,Augmentation with max. window size 2,0.468521083,26,183,0.450227551,87.08751793
47:22.7,20:10.6,Google Snippets,No Augmentation,0.602059991,16,204,0.485677624,87.61160714
50:15.2,20:55.9,Google Snippets,No Augmentation,0.15490196,7,290,0.719144476,78.78787879
43:31.1,21:00.8,Google Snippets,Augmentation with max. window size 2,0.214670165,4,278,0.608520988,83.75
15:47.4,21:08.2,Google Snippets,Augmentation with max. window size 2,0.468521083,19,197,0.522981424,87.80487805
53:52.9,21:37.9,Google Snippets,No Augmentation,0.552841969,18,197,0.47889092,86.5127582
54:16.9,21:51.7,Google Snippets,Augmentation with max. window size 2,0.102372909,18,410,0.757449409,81.04575163
20:29.2,21:56.0,Google Snippets,Augmentation with max. window size 3,0.468521083,29,196,0.523356293,86.08321377
30:35.1,21:57.0,Google Snippets,Augmentation with max. window size 2,0.259637311,27,310,0.658491865,84.49612403
45:19.1,21:59.2,Google Snippets,Augmentation with max. window size 3,0.193820026,23,290,0.692971974,80.96885813
59:36.7,22:03.9,Google Snippets,No Augmentation,0.102372909,21,347,0.884018856,79.73856209
27:56.3,22:24.9,Google Snippets,Augmentation with max. window size 2,0.259637311,13,328,0.70199805,80.10335917
31:09.1,22:36.5,Google Snippets,No Augmentation,0.337242168,4,240,0.510427119,85.85657371
44:42.6,22:53.3,Google Snippets,No Augmentation,0.886056648,29,189,0.438026648,88.46855346
38:11.1,22:54.6,Google Snippets,Augmentation with max. window size 3,0.259637311,9,267,0.55849397,85.7881137
41:55.3,22:56.1,Google Snippets,No Augmentation,0.193820026,17,320,0.626739397,84.08304498
47:51.5,23:02.4,Google Snippets,Augmentation with max. window size 2,0.886056648,4,151,0.450788351,88.51132075
21:03.3,23:04.5,Google Snippets,No Augmentation,0.508638306,0,187,0.497485224,86.78996037
47:10.2,23:22.4,Google Snippets,Augmentation with max. window size 3,0.173925197,19,316,0.685126023,83.3976834
44:51.9,23:26.0,Google Snippets,Augmentation with max. window size 3,0.15490196,27,373,0.808148247,78.78787879
39:32.2,23:47.8,Google Snippets,Augmentation with max. window size 3,0.30980392,12,216,0.586985247,86.11713666
43:15.1,23:49.8,Google Snippets,No Augmentation,0.193820026,3,318,0.672807554,82.35294118
30:19.4,24:11.8,Google Snippets,No Augmentation,0.468521083,16,181,0.541635618,85.50932568
58:28.1,24:16.8,Google Snippets,Augmentation with max. window size 2,0.15490196,11,251,0.78568393,77.48917749
46:21.4,24:22.0,Google Snippets,No Augmentation,0.721246399,19,204,0.407446992,89.00547945
55:01.7,24:23.7,Google Snippets,Augmentation with max. window size 2,0.193820026,21,246,0.731623767,82.35294118
40:42.8,24:24.7,Google Snippets,Augmentation with max. window size 3,0.337242168,10,198,0.527638183,87.84860558
54:04.6,24:38.6,Google Snippets,Augmentation with max. window size 2,0.119186408,15,389,0.857722466,78.08988764
26:01.6,24:39.7,Google Snippets,Augmentation with max. window size 3,0.468521083,22,178,0.606210728,84.50502152
56:02.8,24:44.2,Google Snippets,No Augmentation,0.102372909,28,411,0.789038189,81.04575163
26:08.6,24:45.6,Google Snippets,Augmentation with max. window size 3,0.431798276,10,204,0.541822691,84.89096573
40:21.6,24:59.6,Google Snippets,Augmentation with max. window size 2,0.30980392,23,227,0.627567612,84.81561822
19:00.0,25:10.3,Google Snippets,Augmentation with max. window size 2,0.468521083,5,199,0.650757716,82.06599713
43:57.3,25:36.0,Google Snippets,Augmentation with max. window size 2,0.283996656,11,233,0.731069361,79.43262411
39:34.2,25:38.5,Google Snippets,No Augmentation,0.193820026,24,364,0.610970718,84.42906574
49:55.6,25:49.9,Google Snippets,Augmentation with max. window size 3,0.13667714,22,411,0.743243576,77.45098039
27:33.2,25:50.0,Google Snippets,Augmentation with max. window size 2,0.508638306,17,170,0.511201651,87.31836196
45:17.4,25:59.6,Google Snippets,No Augmentation,0.13667714,2,449,0.512158347,88.7254902
59:44.0,26:02.8,Google Snippets,No Augmentation,0.070581074,18,300,0.899751377,82.0754717
24:27.5,26:15.3,Google Snippets,Augmentation with max. window size 2,0.397940009,23,221,0.518718888,87.5
27:16.0,26:15.3,Google Snippets,Augmentation with max. window size 3,0.431798276,3,205,0.639894486,84.11214953
45:16.0,26:41.1,Google Snippets,Augmentation with max. window size 3,0.259637311,2,242,0.683300443,81.9121447
47:49.6,26:58.7,Google Snippets,Augmentation with max. window size 2,0.214670165,18,289,0.571972993,84.375
32:10.2,27:05.5,Google Snippets,Augmentation with max. window size 3,0.397940009,19,195,0.705390346,80.91216216
43:21.6,27:26.4,Google Snippets,Augmentation with max. window size 2,0.337242168,0,205,0.605572358,85.85657371
26:24.2,27:29.7,Google Snippets,No Augmentation,0.431798276,18,216,0.52240287,85.82554517
32:26.3,27:31.7,Google Snippets,Augmentation with max. window size 3,0.283996656,21,302,0.59707177,83.68794326
56:51.4,27:32.5,Google Snippets,Augmentation with max. window size 2,0.15490196,18,298,0.769044075,81.81818182
43:35.2,27:33.6,Google Snippets,Augmentation with max. window size 2,0.283996656,18,242,0.614956617,84.86997636
56:53.8,27:37.3,Google Snippets,No Augmentation,0.055517328,28,444,0.6777537,80.72289157
58:30.8,27:37.7,Google Snippets,Augmentation with max. window size 2,1,16,155,0.42056256,89.5298768
59:05.0,27:39.6,Google Snippets,Augmentation with max. window size 2,0.173925197,23,258,0.637263972,84.16988417
56:53.5,27:49.3,Google Snippets,No Augmentation,0.173925197,27,269,0.579750582,84.94208494
54:54.6,27:57.9,Google Snippets,Augmentation with max. window size 3,0.119186408,18,417,0.817047192,79.7752809
44:09.5,27:59.2,Google Snippets,Augmentation with max. window size 3,0.214670165,7,314,0.706026557,81.875
57:58.2,28:01.2,Google Snippets,Augmentation with max. window size 2,0.193820026,28,246,0.708279055,80.27681661
52:06.3,28:02.5,Google Snippets,No Augmentation,0.119186408,5,474,0.72348046,78.65168539
31:49.1,28:06.4,Google Snippets,No Augmentation,0.397940009,6,222,0.499581156,86.48648649
06:30.7,28:12.4,Google Snippets,Augmentation with max. window size 2,0.721246399,1,170,0.557045634,85.14589041
53:24.6,28:16.6,Google Snippets,Augmentation with max. window size 2,0.795880017,13,168,0.426094499,88.94347826
25:09.2,28:19.0,Google Snippets,Augmentation with max. window size 2,0.508638306,24,175,0.474294021,86.52575958
54:42.8,28:21.5,Google Snippets,No Augmentation,0.102372909,1,486,0.716968647,79.73856209
24:21.1,28:23.8,Google Snippets,No Augmentation,0.366531544,29,268,0.587868823,84.7706422
53:56.9,28:44.7,Google Snippets,No Augmentation,0.070581074,4,399,0.805967457,79.24528302
01:20.5,28:50.0,Google Snippets,Augmentation with max. window size 3,0.102372909,7,450,0.874263066,78.43137255
01:40.8,29:01.3,Google Snippets,No Augmentation,1,13,149,0.431790613,87.95318275
35:30.8,29:04.0,Google Snippets,Augmentation with max. window size 3,0.337242168,3,248,0.527482057,87.05179283
49:08.7,29:04.8,Google Snippets,Augmentation with max. window size 2,0.13667714,26,439,0.764214586,80.88235294
06:25.5,29:27.8,Google Snippets,No Augmentation,0.886056648,15,144,0.414648216,87.98238994
49:20.6,30:08.8,Google Snippets,No Augmentation,0.193820026,10,321,0.645128769,84.77508651
46:26.3,30:16.1,Google Snippets,Augmentation with max. window size 3,0.13667714,29,489,0.900531624,75.98039216
25:57.5,30:33.2,Google Snippets,Augmentation with max. window size 3,0.508638306,6,184,0.533423356,86.78996037
01:12.3,30:33.5,Google Snippets,Augmentation with max. window size 3,0.119186408,25,377,0.897134421,74.71910112
42:34.4,31:23.8,Google Snippets,No Augmentation,0.259637311,24,294,0.603801434,82.94573643
54:36.0,31:30.2,Google Snippets,No Augmentation,0.886056648,1,169,0.380768323,89.76132075
02:30.0,31:31.5,Google Snippets,Augmentation with max. window size 3,0.119186408,11,376,0.773360469,79.7752809
47:35.7,31:44.7,Google Snippets,No Augmentation,0.30980392,20,233,0.464692389,88.28633406
51:35.6,31:45.0,Google Snippets,Augmentation with max. window size 2,0.13667714,12,446,0.631462726,85.78431373
53:43.1,31:49.6,Google Snippets,No Augmentation,0.214670165,1,274,0.639287904,83.4375
43:51.1,31:59.5,Google Snippets,No Augmentation,1,20,190,0.422270524,89.54517454
58:01.6,32:04.0,Google Snippets,Augmentation with max. window size 3,0.193820026,3,267,0.745488212,79.58477509
48:56.2,32:20.8,Google Snippets,No Augmentation,0.119186408,25,562,0.799088203,78.08988764
45:57.5,32:32.4,Google Snippets,Augmentation with max. window size 3,0.337242168,17,197,0.519621603,84.66135458
25:33.1,32:34.9,Google Snippets,Augmentation with max. window size 2,0.431798276,28,232,0.567930118,85.20249221
04:17.4,32:42.1,Google Snippets,No Augmentation,0.119186408,19,376,0.701888603,83.14606742
28:57.3,32:53.0,Google Snippets,No Augmentation,0.397940009,13,247,0.567091827,85.97972973
59:55.4,32:55.4,Google Snippets,Augmentation with max. window size 3,0.15490196,21,326,0.85257831,78.35497836
55:57.3,32:59.9,Google Snippets,Augmentation with max. window size 2,0.236572006,2,248,0.730674279,79.82954545
58:48.3,33:02.8,Google Snippets,Augmentation with max. window size 2,0.721246399,29,195,0.448209573,88.32054795
06:46.5,33:05.7,Google Snippets,Augmentation with max. window size 2,0.173925197,2,227,0.835595916,77.22007722
49:39.8,33:11.6,Google Snippets,Augmentation with max. window size 3,0.236572006,26,285,0.636434757,82.67045455
00:03.1,33:20.5,Google Snippets,Augmentation with max. window size 2,0.13667714,19,374,0.834725223,79.90196078
45:47.9,34:41.4,Google Snippets,No Augmentation,0.30980392,27,257,0.476375841,88.93709328
58:23.3,35:12.3,Google Snippets,Augmentation with max. window size 2,0.886056648,25,182,0.575295808,86.35283019
52:34.8,35:31.9,Google Snippets,No Augmentation,0.173925197,5,364,0.771751403,78.37837838
10:19.3,35:39.6,Google Snippets,Augmentation with max. window size 2,0.102372909,25,367,0.728639034,77.77777778
02:13.3,35:40.9,Google Snippets,Augmentation with max. window size 3,0.214670165,28,238,0.554018251,85.625
44:19.1,35:46.2,Google Snippets,No Augmentation,0.337242168,18,241,0.612368213,83.26693227
06:59.6,36:14.4,Google Snippets,Augmentation with max. window size 2,0.886056648,11,150,0.438799146,89.05471698
09:54.9,36:16.1,Google Snippets,Augmentation with max. window size 3,0.102372909,21,381,0.68983588,82.35294118
47:32.2,36:22.6,Google Snippets,Augmentation with max. window size 3,0.214670165,0,359,0.712737186,80.9375
02:41.9,36:32.3,Google Snippets,Augmentation with max. window size 2,0.119186408,8,426,0.717732565,79.21348315
05:21.2,36:47.9,Google Snippets,No Augmentation,0.721246399,5,196,0.45073125,87.87054795
54:10.6,36:52.4,Google Snippets,No Augmentation,0.15490196,0,408,0.615328668,84.41558442
46:34.8,37:01.2,Google Snippets,No Augmentation,0.236572006,12,323,0.5774093,86.93181818
05:03.4,37:08.6,Google Snippets,Augmentation with max. window size 3,0.15490196,15,304,0.732186344,79.22077922
